Expression,Left Eye Height,Right Eye Height,Left Eyebrow Height,Right Eyebrow Height,MouthHeight,Timestamp
Angry,11.180340,10.198039,14.560220,14.317821,42.520583,114.947814,32.017780,15.469000ms,
Angry,11.045361,10.440307,14.866069,14.317821,43.278170,114.947814,31.520423,15.628000ms,
Scared,13.038405,12.369317,18.973666,18.973666,53.758720,120.830460,34.520770,15.796000ms,
Surprised,11.045361,10.198039,24.166092,20.615528,79.611557,136.652845,47.366498,15.962000ms,
Surprised,16.124515,16.124515,22.472205,19.924859,65.000000,126.751726,47.301084,16.136000ms,
Surprised,16.124515,17.262677,21.189620,18.439089,62.801274,124.535136,45.868002,16.293000ms,
Surprised,17.029386,16.492423,22.472205,20.615528,62.008064,124.535136,47.425545,16.468000ms,
Surprised,16.031220,17.464249,23.409400,21.587033,62.625873,125.099960,46.482392,16.631000ms,
Surprised,17.117243,17.464249,22.472205,20.396078,62.625873,124.535136,47.054040,16.819000ms,
Surprised,16.124515,17.464249,23.769729,19.646883,61.846584,123.709337,47.991668,16.987000ms,
Surprised,17.117243,17.464249,23.769729,20.615528,61.846584,123.146255,48.107896,17.148000ms,
Surprised,17.117243,17.464249,22.847319,19.646883,61.220911,123.975804,46.939019,17.302000ms,
Surprised,17.117243,17.464249,21.931712,20.223748,62.008064,123.146255,47.476781,17.467000ms,
Surprised,18.027756,18.439089,21.540659,19.416488,61.846584,123.146255,47.059061,17.622000ms,
Surprised,17.029386,17.262677,21.540659,19.416488,62.625873,122.886126,47.059061,17.786000ms,
Surprised,17.117243,16.278821,21.189620,18.439089,62.008064,123.146255,47.991668,17.962000ms,
Surprised,18.110770,17.464249,20.615528,18.681542,61.220911,122.036880,46.065983,18.141000ms,
Surprised,17.117243,17.464249,21.189620,19.646883,62.008064,123.146255,47.059061,18.295000ms,
Surprised,17.029386,17.464249,21.189620,17.464249,61.220911,120.929732,47.569369,18.476000ms,
Surprised,16.031220,17.262677,20.615528,19.235384,62.008064,122.588743,47.526892,18.637000ms,
Surprised,16.031220,16.492423,21.540659,19.646883,62.801274,123.422040,47.370995,18.793000ms,
Surprised,16.031220,17.464249,21.931712,18.439089,62.008064,122.036880,46.376606,18.959000ms,
Surprised,17.029386,18.439089,20.615528,19.235384,62.008064,122.588743,46.487060,19.121000ms,
Surprised,16.031220,17.464249,21.540659,18.248288,62.801274,122.036880,46.538187,19.286000ms,
Surprised,16.031220,16.492423,19.924859,18.439089,62.201286,122.588743,46.431276,19.454000ms,
Surprised,17.029386,17.262677,20.880613,18.439089,62.801274,123.422040,42.957864,19.602000ms,
Scared,16.031220,16.492423,17.720045,17.262677,62.008064,122.641755,33.813971,19.781000ms,
Scared,16.124515,14.560220,18.027756,18.248288,61.400326,123.709337,30.299030,19.943000ms,
Scared,16.124515,15.524175,18.027756,18.439089,62.008064,123.709337,29.109028,20.121000ms,
Scared,17.000000,17.464249,18.027756,18.439089,61.400326,123.975804,29.381198,20.304000ms,
Scared,16.000000,15.297059,18.973666,18.439089,62.201286,123.146255,28.908213,20.463000ms,
Scared,16.031220,16.492423,19.697716,18.439089,62.625873,123.146255,29.427707,20.637000ms,
Scared,14.142136,14.317821,19.313208,17.464249,63.007936,125.363472,28.908213,20.808000ms,
Scared,9.219544,9.055385,21.023796,19.416488,70.491134,134.201341,30.420011,20.960000ms,
Scared,16.031220,15.297059,19.697716,17.262677,62.801274,123.975804,28.860704,21.146000ms,
Scared,15.033296,15.297059,19.313208,18.681542,63.600314,123.975804,29.385964,21.310000ms,
Scared,16.031220,16.278821,19.697716,17.464249,62.801274,123.975804,28.905432,21.477000ms,
Scared,16.031220,16.278821,19.697716,17.464249,62.801274,123.422040,28.820831,21.666000ms,
Scared,15.033296,16.278821,19.697716,18.681542,62.801274,123.975804,28.905432,21.829000ms,
Scared,16.031220,16.278821,18.384776,18.681542,60.605280,123.713378,28.395323,21.983000ms,
Scared,16.031220,16.124515,19.697716,17.720045,62.008064,122.873919,28.865586,22.135000ms,
Scared,17.029386,16.124515,18.788294,18.439089,62.008064,122.873919,28.865586,22.307000ms,
Scared,16.031220,16.278821,19.313208,17.720045,62.801274,124.555209,27.914900,22.457000ms,
Scared,16.031220,15.524175,19.313208,17.720045,62.008064,122.331517,28.395323,22.618000ms,
Scared,17.029386,16.278821,19.313208,17.464249,59.203040,122.114700,28.911176,22.783000ms,
Scared,16.031220,16.492423,18.027756,17.720045,59.816386,122.641755,27.874374,22.949000ms,
Scared,16.124515,15.524175,18.973666,18.439089,61.220911,121.490740,28.445727,23.127000ms,
Scared,16.031220,15.524175,18.973666,18.439089,61.220911,121.490740,29.029100,23.309000ms,
Scared,16.031220,15.524175,19.313208,19.646883,61.846584,122.331517,28.497077,23.452000ms,
Scared,16.031220,16.492423,19.313208,18.439089,60.440053,122.641755,28.497077,23.606000ms,
Scared,17.029386,16.124515,18.384776,17.464249,60.307545,120.415946,28.034754,23.773000ms,
Scared,17.000000,16.278821,18.384776,18.439089,59.665736,120.950403,28.445727,23.927000ms,
Scared,17.029386,17.262677,18.973666,17.464249,58.898217,119.364986,27.920934,24.099000ms,
Angry,15.033296,15.297059,15.524175,15.524175,45.343136,113.463651,29.866782,24.270000ms,
Angry,12.165525,12.165525,14.560220,14.317821,41.868843,112.946890,31.847843,24.461000ms,
Angry,12.041595,12.165525,14.866069,15.297059,41.868843,112.605506,31.854626,24.642000ms,
Angry,12.041595,11.180340,14.317821,15.297059,41.231056,110.724884,31.381810,24.829000ms,
Angry,11.000000,11.180340,14.560220,14.317821,41.868843,111.328343,31.332578,24.985000ms,
Angry,12.041595,12.165525,14.560220,14.560220,40.607881,111.328343,30.813660,25.169000ms,
Angry,13.038405,13.152946,14.560220,14.560220,39.824616,111.328343,31.854626,25.348000ms,
Angry,13.000000,12.165525,13.341664,14.560220,39.824616,110.385687,30.817513,25.565000ms,
Angry,13.038405,13.341664,14.866069,14.317821,40.607881,110.054532,31.900006,25.786000ms,
Angry,13.038405,13.341664,15.524175,14.560220,40.607881,110.054532,31.386404,26.002000ms,
Angry,13.038405,13.341664,15.811388,15.524175,41.231056,110.385687,31.431954,26.216000ms,
Angry,14.035669,13.341664,14.866069,15.524175,40.607881,110.385687,30.340833,26.394000ms,
Angry,14.142136,13.341664,15.524175,15.524175,41.231056,111.328343,30.340833,26.578000ms,
Angry,13.038405,13.341664,15.524175,15.524175,40.607881,111.328343,30.340833,26.738000ms,
Angry,13.000000,13.152946,15.524175,15.524175,41.231056,110.385687,29.395764,26.930000ms,
Angry,13.038405,13.152946,15.524175,15.524175,41.231056,111.328343,29.345424,27.120000ms,
Angry,13.038405,13.152946,15.524175,14.317821,41.868843,110.724884,28.829170,27.302000ms,
Neutral,9.219544,10.198039,16.763055,15.297059,51.088159,120.747671,12.427224,27.502000ms,
Neutral,14.035669,14.142136,14.560220,14.317821,46.690470,115.156415,16.073604,27.687000ms,
Neutral,14.000000,13.152946,15.297059,14.560220,45.967380,114.236597,14.568409,27.872000ms,
Neutral,14.035669,14.142136,15.524175,14.142136,45.967380,115.156415,14.122039,28.037000ms,
Neutral,14.035669,13.152946,15.524175,13.601471,44.553339,115.156415,13.974347,28.191000ms,
Neutral,14.035669,14.142136,14.560220,14.560220,44.553339,115.550855,14.636099,28.357000ms,
Neutral,14.035669,13.152946,14.560220,14.317821,44.598206,114.634201,13.462196,28.530000ms,
Neutral,14.000000,14.142136,13.601471,13.341664,43.185646,113.846388,12.098679,28.690000ms,
Neutral,14.035669,13.341664,14.560220,14.317821,44.598206,113.846388,13.020065,28.859000ms,
Neutral,14.035669,14.317821,15.811388,15.524175,45.276926,114.236597,16.543015,29.023000ms,
Neutral,15.033296,14.142136,16.763055,15.297059,45.276926,113.846388,16.496782,29.179000ms,
Neutral,14.000000,13.152946,16.492423,14.317821,46.690470,112.924754,12.037036,29.345000ms,
Neutral,13.000000,14.142136,14.866069,14.142136,46.097722,112.004464,12.952522,29.517000ms,
Neutral,13.152946,13.341664,15.524175,15.297059,44.553339,113.318136,11.391795,29.710000ms,
Neutral,13.000000,12.369317,16.492423,14.317821,44.598206,111.615411,11.448225,29.883000ms,
Neutral,13.038405,12.369317,15.524175,14.317821,44.598206,112.160599,10.972912,30.063000ms,
Neutral,13.038405,12.165525,14.560220,14.317821,43.185646,111.789982,10.512752,30.219000ms,
Neutral,13.038405,13.152946,15.524175,15.524175,44.598206,112.924754,11.247385,30.399000ms,
Neutral,13.000000,13.152946,15.297059,14.317821,44.553339,113.463651,11.247385,30.562000ms,
Neutral,13.000000,13.341664,15.297059,14.317821,43.863424,113.463651,12.612694,30.731000ms,
Neutral,12.041595,12.369317,16.278821,14.317821,45.276926,113.463651,10.676828,30.892000ms,
Neutral,13.038405,11.401754,14.560220,14.142136,44.598206,113.463651,11.055966,31.082000ms,
Neutral,11.045361,11.180340,18.027756,17.464249,57.489129,122.188379,12.638206,31.288000ms,
Sad,13.038405,12.165525,19.313208,16.492423,58.137767,120.933866,14.536374,31.459000ms,
Sad,14.000000,13.152946,17.088007,17.720045,54.488531,119.000000,10.626079,31.628000ms,
Sad,15.000000,14.317821,17.464249,16.763055,55.901699,119.079805,10.574133,31.802000ms,
Sad,15.033296,14.142136,17.088007,17.720045,54.488531,119.000000,10.512752,31.962000ms,
Sad,15.033296,14.142136,17.720045,17.464249,54.488531,117.239072,11.020748,32.117000ms,
Sad,15.000000,15.132746,18.681542,16.492423,54.488531,119.000000,13.947090,32.327000ms,
Sad,15.033296,14.142136,18.027756,17.464249,53.758720,118.118584,10.690974,32.512000ms,
Sad,15.033296,15.297059,18.027756,17.464249,52.402290,118.072012,10.471371,32.675000ms,
Sad,15.033296,15.297059,17.088007,17.464249,53.075418,118.072012,11.020748,32.834000ms,
Sad,16.031220,14.317821,18.384776,17.262677,53.075418,116.726175,11.067467,32.998000ms,
Sad,15.033296,15.297059,18.384776,16.763055,53.075418,117.618026,11.079445,33.142000ms,
Sad,15.000000,14.142136,18.027756,16.763055,52.345009,117.618026,12.073754,33.290000ms,
Neutral,15.033296,14.035669,16.763055,16.492423,52.345009,115.836091,11.020748,33.449000ms,
Neutral,15.033296,14.142136,17.088007,16.492423,51.623638,116.275535,11.126042,33.614000ms,
Sad,15.033296,15.132746,18.027756,17.720045,51.623638,116.275535,10.085136,33.779000ms,
Neutral,15.033296,15.132746,18.027756,16.492423,51.623638,115.831775,11.734887,33.967000ms,
Sad,15.033296,15.297059,18.384776,16.492423,52.325902,116.275535,12.062036,34.126000ms,
Neutral,15.033296,15.132746,17.720045,16.278821,51.662365,115.836091,13.230845,34.307000ms,
Sad,15.033296,15.132746,18.027756,16.492423,53.758720,115.836091,13.056605,34.479000ms,
Sad,16.031220,15.297059,17.720045,15.524175,50.931326,116.275535,13.160227,34.630000ms,
Sad,16.000000,15.297059,18.973666,17.464249,57.489129,120.066648,12.025893,34.816000ms,
Sad,16.031220,15.297059,18.027756,16.492423,56.727418,120.066648,12.677275,35.008000ms,
Sad,16.000000,15.297059,18.027756,17.262677,57.384667,119.201510,13.068063,35.208000ms,
Sad,16.000000,15.297059,18.027756,16.492423,55.973208,118.701306,12.120483,35.396000ms,
Sad,14.000000,15.297059,17.720045,16.492423,55.317267,119.570063,12.728195,35.567000ms,
Sad,15.033296,14.317821,17.720045,17.464249,54.561891,119.079805,12.120483,35.724000ms,
Sad,16.000000,15.297059,18.027756,15.524175,55.973208,119.079805,13.009630,35.895000ms,
Sad,15.132746,15.297059,17.720045,16.492423,53.907328,119.473847,13.114924,36.076000ms,
Sad,14.142136,15.132746,18.027756,17.262677,54.561891,118.595953,12.612694,36.273000ms,
Sad,15.033296,15.297059,18.027756,16.492423,54.561891,118.118584,12.062036,36.458000ms,
Sad,15.132746,15.297059,18.681542,16.763055,53.907328,118.532696,13.114924,36.635000ms,
Sad,15.033296,15.132746,16.763055,15.811388,53.150729,119.000000,13.510296,36.804000ms,
Sad,15.132746,15.297059,18.681542,16.492423,53.907328,118.532696,13.458171,36.970000ms,
Sad,15.000000,15.132746,18.027756,16.492423,54.488531,115.883562,12.120483,37.129000ms,
Sad,15.033296,15.297059,17.088007,16.763055,53.814496,118.118584,13.220218,37.294000ms,
Sad,16.000000,16.278821,18.027756,16.492423,53.758720,116.297033,12.180287,37.459000ms,
Sad,16.031220,16.124515,16.763055,16.763055,52.345009,117.183617,13.220218,37.610000ms,
Sad,17.029386,16.124515,17.464249,16.492423,52.345009,115.412304,13.670426,37.788000ms,
Sad,16.031220,15.132746,16.492423,17.464249,52.345009,116.764721,13.205391,37.934000ms,
Sad,13.000000,13.152946,18.027756,16.492423,54.488531,119.000000,13.975771,38.111000ms,
Angry,6.082763,8.062258,14.560220,12.369317,44.553339,116.468880,33.090340,38.281000ms,
Angry,9.055385,8.246211,14.560220,13.601471,42.520583,114.586212,33.310685,38.476000ms,
Angry,9.055385,9.219544,15.811388,13.601471,42.449971,114.232220,32.834076,38.658000ms,
Angry,11.045361,10.198039,15.524175,14.560220,42.449971,114.232220,33.269060,38.834000ms,
Angry,9.055385,9.055385,15.524175,13.341664,42.449971,113.885908,33.272372,39.023000ms,
Angry,10.049876,10.049876,15.297059,13.341664,42.449971,113.296072,33.272372,39.191000ms,
Angry,10.049876,9.219544,14.866069,14.560220,43.863424,114.232220,34.345652,39.386000ms,
Angry,10.000000,9.055385,15.524175,12.649111,43.185646,114.232220,33.756685,39.534000ms,
Angry,9.000000,10.049876,16.763055,13.601471,43.931765,113.296072,34.222512,39.700000ms,
Angry,9.055385,10.440307,15.811388,13.601471,43.185646,114.586212,33.843110,39.852000ms,
Angry,11.045361,10.049876,16.492423,13.601471,43.185646,114.389685,33.886823,40.013000ms,
Surprised,10.198039,8.062258,23.769729,22.135944,68.600292,132.060592,26.315923,40.191000ms,
Sad,14.035669,13.152946,18.973666,16.763055,61.220911,124.342270,11.926605,40.366000ms,
Sad,16.000000,15.297059,18.681542,16.492423,57.628118,122.449990,9.819511,40.546000ms,
Sad,16.031220,14.560220,17.720045,17.262677,57.008771,121.593585,7.320689,40.725000ms,
Sad,16.000000,15.297059,18.973666,17.464249,58.258047,121.078487,8.855881,40.916000ms,
Sad,16.000000,15.297059,18.027756,16.492423,56.850682,121.433109,9.812508,41.124000ms,
Sad,15.000000,15.297059,18.027756,16.492423,58.258047,121.433109,10.305100,41.326000ms,
Sad,16.000000,14.317821,18.384776,17.464249,56.727418,120.569482,11.343424,41.510000ms,
Sad,16.000000,15.132746,18.681542,16.278821,56.080300,118.701306,12.917995,41.724000ms,
Sad,16.031220,15.297059,18.681542,17.464249,56.850682,120.933866,11.442928,41.903000ms,
Sad,17.029386,16.124515,17.720045,18.248288,55.317267,118.207445,8.403557,42.098000ms,
Sad,16.000000,15.132746,17.720045,16.124515,55.317267,119.079805,12.841027,42.266000ms,
Sad,15.033296,15.297059,17.088007,16.492423,55.226805,118.595953,12.384190,42.439000ms,
Sad,17.029386,17.117243,18.027756,16.492423,54.561891,118.595953,13.415487,42.629000ms,
Sad,17.029386,17.117243,18.027756,18.439089,54.561891,119.079805,11.846194,42.814000ms,
Happy,10.000000,11.180340,18.384776,17.720045,50.931326,118.962179,42.860786,43.002000ms,
Happy,7.071068,8.062258,21.023796,19.924859,52.325902,122.543870,46.247989,43.196000ms,
Happy,7.280110,7.071068,20.248457,19.924859,51.623638,122.090131,45.327631,43.400000ms,
Happy,8.062258,8.062258,20.615528,19.646883,52.345009,122.090131,44.739067,43.567000ms,
Happy,8.246211,7.071068,20.248457,20.615528,51.623638,121.202310,44.772324,43.703000ms,
Happy,8.062258,9.055385,19.697716,18.973666,52.345009,123.004065,44.739067,43.827000ms,
Happy,8.246211,9.055385,19.697716,20.248457,52.345009,123.004065,44.678456,43.966000ms,
Happy,8.062258,8.062258,20.248457,19.697716,52.325902,121.247680,45.192250,44.119000ms,
Happy,9.219544,8.062258,20.248457,19.313208,53.037722,120.768373,45.160723,44.253000ms,
Happy,8.062258,9.055385,20.248457,19.313208,53.037722,120.768373,44.705284,44.393000ms,
Surprised,6.082763,8.246211,24.698178,22.472205,74.060786,136.484431,46.158835,44.552000ms,
Scared,9.055385,9.055385,21.189620,19.646883,69.462220,134.525091,26.164114,44.723000ms,
Scared,14.035669,14.142136,18.681542,16.763055,64.350602,125.095963,24.768647,44.906000ms,
Scared,16.000000,15.297059,18.439089,17.464249,63.812225,125.363472,26.912654,45.049000ms,
Scared,16.031220,16.124515,18.681542,17.464249,63.812225,124.535136,29.898089,45.210000ms,
Scared,16.000000,16.278821,18.439089,16.278821,64.350602,123.709337,30.939266,45.368000ms,
Surprised,17.029386,16.278821,21.540659,18.681542,62.201286,123.422040,44.726841,45.518000ms,
Surprised,16.031220,16.278821,23.409400,18.681542,62.801274,123.422040,44.876177,45.671000ms,
Surprised,16.031220,16.278821,21.540659,18.681542,63.411355,122.588743,44.446725,45.827000ms,
Surprised,16.031220,16.278821,22.472205,18.681542,63.411355,122.588743,45.440742,45.985000ms,
Surprised,17.117243,16.278821,21.540659,18.681542,62.625873,122.588743,44.777899,46.157000ms,
Surprised,16.124515,16.278821,22.472205,18.681542,62.201286,124.257797,43.906605,46.334000ms,
Surprised,17.029386,16.124515,22.472205,18.027756,62.801274,124.257797,44.777899,46.509000ms,
Surprised,17.029386,16.278821,22.847319,17.720045,63.253458,122.036880,44.450630,46.696000ms,
Surprised,17.029386,15.297059,22.472205,18.027756,62.625873,122.036880,44.396089,46.866000ms,
Surprised,17.000000,17.262677,21.931712,18.973666,61.846584,123.713378,43.884723,47.038000ms,
Surprised,17.029386,16.278821,22.472205,18.027756,62.625873,123.713378,44.827560,47.227000ms,
Surprised,17.029386,16.278821,22.472205,18.027756,62.625873,123.713378,45.444377,47.391000ms,
Surprised,17.029386,16.124515,21.189620,18.027756,61.220911,124.555209,45.332720,47.549000ms,
Surprised,16.124515,16.492423,22.472205,17.720045,62.625873,122.873919,44.396089,47.728000ms,
Surprised,17.029386,16.278821,21.931712,19.646883,61.717096,121.490740,44.776539,47.880000ms,
Surprised,16.000000,16.278821,22.847319,18.681542,64.031242,124.807852,44.338973,48.034000ms,
Surprised,17.029386,16.278821,22.135944,19.646883,61.846584,122.873919,44.338973,48.211000ms,
Surprised,18.027756,17.464249,21.540659,19.646883,61.846584,122.873919,44.838599,48.365000ms,
Surprised,17.117243,17.262677,21.189620,19.646883,61.073726,123.713378,44.338973,48.539000ms,
Surprised,17.029386,17.464249,22.472205,18.973666,62.625873,122.873919,43.835038,48.710000ms,
Surprised,17.029386,17.117243,23.409400,18.681542,62.008064,123.174673,44.362516,48.879000ms,
Surprised,17.029386,16.492423,21.540659,17.720045,59.816386,122.641755,42.239130,49.051000ms,
Surprised,16.031220,16.124515,21.189620,17.720045,62.008064,123.174673,44.362516,49.217000ms,
Surprised,10.049876,9.055385,21.931712,18.681542,70.455660,132.638607,38.376920,49.357000ms,
Neutral,10.000000,10.049876,19.313208,16.492423,60.802960,126.051577,23.215135,49.541000ms,
Neutral,11.180340,11.045361,20.248457,16.492423,57.489129,123.943536,19.212512,49.711000ms,
Neutral,10.198039,12.041595,20.248457,17.720045,56.727418,123.470644,17.744557,49.875000ms,
Neutral,11.045361,11.180340,19.697716,17.720045,55.901699,121.655251,18.152081,50.010000ms,
Neutral,12.165525,12.165525,19.313208,17.720045,54.488531,122.539789,19.274890,50.226000ms,
